코스명,산이름,유형설명,최고고도_m,누적상승_m,편도거리_km,총거리_km,예상시간_분,예상시간,출발_lat,출발_lon,도착_lat,도착_lon,난이도,세부난이도,난이도점수,관광인프라점수,주차장_접근성점수,정류장_접근성점수,코스수,가중치,매력종합점수,전망,힐링,사진,등산로,성취감,계절매력,특출매력,특출점수
가리산_01,가리산,편도_하산,929.7,651.832,3.27,6.55,196,3시간 16분,37.864537,127.983319,37.879128,127.967446,초급,초급2,158.33,3.7,10,8.0,2,0.7071067811865475,7.3,7.8,7.3,7.5,6.9,7.1,7.2,전망,7.8
가리산_02,가리산,등하산_횡단,1037.4,759.988,6.47,6.47,205,3시간 25분,37.864428,127.984191,37.868292,127.971856,초급,초급3,169.91,3.5,10,8.0,2,0.7071067811865475,7.3,7.8,7.3,7.5,6.9,7.1,7.2,전망,7.8
가리왕산_01,가리왕산,등하산_횡단,1596.6,1160.5760000000002,9.79,9.79,321,5시간 21분,37.487309,128.583265,37.426318,128.57036,상급,상급2,258.28,3.8,0,10.0,2,0.7071067811865475,7.2,7.4,7.5,7.2,6.0,7.2,8.0,계절매력,8.0
가리왕산_02,가리왕산,등하산_횡단,1590.0,951.128,6.68,6.68,202,3시간 22분,37.466601,128.53833,37.463691,128.523798,중급,중급3,241.42,2.3,0,0.0,2,0.7071067811865475,7.2,7.4,7.5,7.2,6.0,7.2,8.0,계절매력,8.0
가야산_01,가야산,편도_등산,1416.9,1483.014,4.99,9.99,372,6시간 12분,35.793714,128.094273,35.822969,128.120127,최상급,최상급2,368.66,5.3,10,8.0,5,0.4472135954999579,7.7,8.4,7.4,7.7,6.9,7.8,8.0,전망,8.4
가야산_02,가야산,편도_등산,1073.3,925.234,2.25,4.5,206,3시간 26분,35.770004,128.113924,35.772791,128.095718,중급,중급1,195.44,5.5,10,2.0,5,0.4472135954999579,7.7,8.4,7.4,7.7,6.9,7.8,8.0,전망,8.4
가야산_03,가야산,등하산_원점회귀,1180.3,1291.4110000000005,6.19,6.19,280,4시간 40분,35.801376,128.142292,35.804106,128.141577,상급,상급2,270.8,5.4,10,10.0,5,0.4472135954999579,7.7,8.4,7.4,7.7,6.9,7.8,8.0,전망,8.4
가야산_04,가야산,편도_등산,1076.0,989.7670000000002,2.86,5.72,234,3시간 54분,35.789511,128.086889,35.772731,128.095699,중급,중급3,227.9,5.1,10,10.0,5,0.4472135954999579,7.7,8.4,7.4,7.7,6.9,7.8,8.0,전망,8.4
가야산_05,가야산,편도_등산,1448.3,1336.1380000000006,4.42,8.83,333,5시간 33분,35.800998,128.141953,35.823091,128.120899,최상급,최상급1,328.99,5.3,10,10.0,5,0.4472135954999579,7.7,8.4,7.4,7.7,6.9,7.8,8.0,전망,8.4
가지산_01,가지산,등하산_원점회귀,1269.7,931.5050000000002,9.04,9.04,272,4시간 32분,35.617687,129.039315,35.618023,129.039333,중급,중급2,222.35,5.7,10,10.0,4,0.5,7.4,8.1,7.2,7.5,6.4,7.4,8.2,계절매력,8.2
가지산_02,가지산,등하산_횡단,1271.1,798.1130000000003,14.03,14.03,352,5시간 52분,35.579245,129.028058,35.617981,129.039735,중급,중급2,213.67,5.6,10,10.0,4,0.5,7.4,8.1,7.2,7.5,6.4,7.4,8.2,계절매력,8.2
가지산_03,가지산,등하산_원점회귀,1274.1,984.7399999999998,12.59,12.59,334,5시간 34분,35.585741,128.995592,35.586122,128.996447,상급,상급2,269.8,5.4,10,5.0,4,0.5,7.4,8.1,7.2,7.5,6.4,7.4,8.2,계절매력,8.2
가지산_04,가지산,등하산_횡단,1269.8,978.2919999999998,11.83,11.83,328,5시간 28분,35.667478,129.002535,35.620751,129.034576,상급,상급2,260.67,5.6,10,10.0,4,0.5,7.4,8.1,7.2,7.5,6.4,7.4,8.2,계절매력,8.2
감악산_01,감악산,등하산_원점회귀,699.0,740.0,5.5,5.5,189,3시간 09분,37.936916,126.946248,37.938024,126.950055,중급,중급1,193.23,5.2,10,10.0,9,0.3333333333333333,7.1,7.7,7.0,7.7,6.4,6.9,7.0,전망,7.7
감악산_02,감악산,등하산_원점회귀,693.0,753.0,8.7,8.7,243,4시간 03분,37.922971,126.998702,37.921491,126.995151,중급,중급1,196.12,5.6,8,10.0,9,0.3333333333333333,7.1,7.7,7.0,7.7,6.4,6.9,7.0,전망,7.7
감악산_03,감악산,등하산_원점회귀,688.0,923.0,11.06,11.06,304,5시간 04분,37.905659,126.962918,37.909954,126.965363,상급,상급1,244.82,5.6,2,10.0,9,0.3333333333333333,7.1,7.7,7.0,7.7,6.4,6.9,7.0,전망,7.7
감악산_04,감악산,등하산_횡단,692.0,727.0,7.54,7.54,220,3시간 40분,37.969506,126.951917,37.959643,126.957299,중급,중급1,179.4,5.4,0,10.0,9,0.3333333333333333,7.1,7.7,7.0,7.7,6.4,6.9,7.0,전망,7.7
감악산_05,감악산,등하산_원점회귀,606.0,697.0,7.55,7.55,218,3시간 38분,37.9115,126.964985,37.91061,126.964949,초급,초급3,175.77,5.7,2,10.0,9,0.3333333333333333,7.1,7.7,7.0,7.7,6.4,6.9,7.0,전망,7.7
감악산_06,감악산,등하산_원점회귀,680.0,805.0,8.28,8.28,243,4시간 03분,37.941626,127.003043,37.933324,127.001104,중급,중급1,197.82,5.4,0,10.0,9,0.3333333333333333,7.1,7.7,7.0,7.7,6.4,6.9,7.0,전망,7.7
감악산_07,감악산,등하산_원점회귀,670.0,790.0,6.53,6.53,217,3시간 37분,37.944933,126.941638,37.943349,126.944857,초급,초급3,174.03,5.5,8,10.0,9,0.3333333333333333,7.1,7.7,7.0,7.7,6.4,6.9,7.0,전망,7.7
감악산_08,감악산,등하산_횡단,363.5,433.579,6.09,6.09,155,2시간 35분,37.936975,126.944425,37.910762,126.964708,입문,입문,103.76,5.5,10,10.0,9,0.3333333333333333,7.1,7.7,7.0,7.7,6.4,6.9,7.0,전망,7.7
감악산_09,감악산,등하산_횡단,322.3,465.9680000000001,5.45,5.45,154,2시간 34분,37.938846,126.944711,37.959591,126.957349,초급,초급1,122.11,5.4,10,10.0,9,0.3333333333333333,7.1,7.7,7.0,7.7,6.4,6.9,7.0,전망,7.7
강천산_01,강천산,등하산_횡단,608.3,639.3929999999998,6.63,6.63,192,3시간 12분,35.40894,127.067686,35.399837,127.056868,초급,초급2,157.76,5.0,10,10.0,5,0.4472135954999579,7.3,7.6,7.6,7.2,6.9,6.9,8.0,계절매력,8.0
강천산_02,강천산,등하산_원점회귀,517.5,707.2679999999998,7.3,7.3,217,3시간 37분,35.408708,127.066815,35.407401,127.065399,초급,초급3,174.11,4.9,10,10.0,5,0.4472135954999579,7.3,7.6,7.6,7.2,6.9,6.9,8.0,계절매력,8.0
강천산_03,강천산,등하산_횡단,648.8,789.1900000000005,10.83,10.83,278,4시간 38분,35.408916,127.067301,35.396426,127.054238,중급,중급1,186.68,5.0,10,10.0,5,0.4472135954999579,7.3,7.6,7.6,7.2,6.9,6.9,8.0,계절매력,8.0
강천산_04,강천산,등하산_원점회귀,596.8,949.9799999999992,10.98,10.98,306,5시간 06분,35.408929,127.067397,35.405645,127.06197,상급,상급1,247.47,4.9,10,10.0,5,0.4472135954999579,7.3,7.6,7.6,7.2,6.9,6.9,8.0,계절매력,8.0
강천산_05,강천산,등하산_횡단,599.1,883.6589999999992,10.15,10.15,274,4시간 34분,35.413231,127.075313,35.392913,127.045664,중급,중급3,229.48,5.1,10,10.0,5,0.4472135954999579,7.3,7.6,7.6,7.2,6.9,6.9,8.0,계절매력,8.0
계룡산_01,계룡산,편도_등산,799.6,2026.805999999999,5.63,11.26,473,7시간 53분,36.371937,127.257895,36.361424,127.210292,최상급,최상급3,457.56,6.4,5,10.0,5,0.4472135954999579,7.3,7.9,7.4,7.2,6.4,7.1,7.7,전망,7.9
계룡산_02,계룡산,등하산_원점회귀,790.0,766.1279999999999,8.22,8.22,234,3시간 54분,36.357841,127.236819,36.357426,127.23595,중급,중급1,192.29,6.1,10,10.0,5,0.4472135954999579,7.3,7.9,7.4,7.2,6.4,7.1,7.7,전망,7.9
계룡산_03,계룡산,등하산_원점회귀,766.2,814.8269999999999,7.79,7.79,232,3시간 52분,36.368753,127.180794,36.364784,127.187594,중급,중급1,193.05,5.4,10,10.0,5,0.4472135954999579,7.3,7.9,7.4,7.2,6.4,7.1,7.7,전망,7.9
계룡산_04,계룡산,편도_등산,779.0,1093.0,3.84,7.69,279,4시간 39분,36.369663,127.181148,36.361536,127.210658,상급,상급2,277.68,5.2,10,10.0,5,0.4472135954999579,7.3,7.9,7.4,7.2,6.4,7.1,7.7,전망,7.9
계룡산_05,계룡산,편도_등산,642.0,879.0,3.12,6.23,225,3시간 45분,36.357908,127.236841,36.362771,127.213909,중급,중급3,224.14,6.2,10,10.0,5,0.4472135954999579,7.3,7.9,7.4,7.2,6.4,7.1,7.7,전망,7.9
계방산_01,계방산,편도_등산,1600.8,818.7539999999999,4.71,9.42,264,4시간 24분,37.691085,128.469273,37.728268,128.46543,중급,중급2,212.8,4.5,10,0.0,2,0.7071067811865475,7.6,8.1,7.2,7.9,6.6,7.0,9.0,계절매력,9.0
계방산_02,계방산,편도_등산,1576.0,493.63499999999976,4.06,8.11,196,3시간 16분,37.707455,128.444432,37.728333,128.465577,초급,초급1,127.76,3.9,10,0.0,2,0.7071067811865475,7.6,8.1,7.2,7.9,6.6,7.0,9.0,계절매력,9.0
공작산_01,공작산,등하산_횡단,922.9,535.8160000000003,8.17,8.17,204,3시간 24분,37.685076,128.026234,37.696378,128.023368,초급,초급1,133.6,4.1,8,10.0,10,0.3162277660168379,7.0,6.9,7.8,7.0,6.7,6.6,7.5,힐링,7.8
공작산_02,공작산,등하산_횡단,908.3,813.4709999999998,12.82,12.82,307,5시간 07분,37.732487,127.95444,37.685202,128.026177,중급,중급2,206.2,4.6,2,10.0,10,0.3162277660168379,7.0,6.9,7.8,7.0,6.7,6.6,7.5,힐링,7.8
공작산_03,공작산,등하산_횡단,885.0,722.1540000000002,13.91,13.91,315,5시간 15분,37.732512,127.954347,37.753756,128.000708,중급,중급2,202.38,4.8,2,10.0,10,0.3162277660168379,7.0,6.9,7.8,7.0,6.7,6.6,7.5,힐링,7.8
공작산_04,공작산,등하산_원점회귀,589.0,427.179,6.77,6.77,164,2시간 44분,37.694936,127.954867,37.697896,127.955353,초급,초급1,108.59,5.3,10,10.0,10,0.3162277660168379,7.0,6.9,7.8,7.0,6.7,6.6,7.5,힐링,7.8
공작산_05,공작산,등하산_횡단,832.7,510.326,5.98,5.98,148,2시간 28분,37.670535,127.999391,37.679267,127.998618,초급,초급1,133.86,4.3,0,10.0,10,0.3162277660168379,7.0,6.9,7.8,7.0,6.7,6.6,7.5,힐링,7.8
공작산_06,공작산,등하산_횡단,910.7,580.0740000000001,12.84,12.84,289,4시간 49분,37.685099,128.02618,37.739438,127.940584,초급,초급3,174.26,4.5,8,10.0,10,0.3162277660168379,7.0,6.9,7.8,7.0,6.7,6.6,7.5,힐링,7.8
공작산_07,공작산,등하산_횡단,385.6,177.08799999999988,11.16,11.16,199,3시간 19분,37.670578,127.999028,37.694984,127.954647,입문,입문,89.77,4.9,0,10.0,10,0.3162277660168379,7.0,6.9,7.8,7.0,6.7,6.6,7.5,힐링,7.8
공작산_08,공작산,등하산_횡단,807.9,618.333,10.44,10.44,242,4시간 02분,37.732642,127.954177,37.721837,127.987515,초급,초급3,162.23,4.9,2,10.0,10,0.3162277660168379,7.0,6.9,7.8,7.0,6.7,6.6,7.5,힐링,7.8
공작산_09,공작산,등하산_원점회귀,558.0,377.7730000000001,8.96,8.96,189,3시간 09분,37.732563,127.954056,37.725676,127.965451,초급,초급1,117.48,5.0,2,10.0,10,0.3162277660168379,7.0,6.9,7.8,7.0,6.7,6.6,7.5,힐링,7.8
공작산_10,공작산,등하산_횡단,586.0,397.113,11.53,11.53,233,3시간 53분,37.732536,127.954288,37.694903,127.954652,초급,초급1,136.63,5.2,2,10.0,10,0.3162277660168379,7.0,6.9,7.8,7.0,6.7,6.6,7.5,힐링,7.8
관악산_01,관악산,등하산_원점회귀,643.9,1055.3140000000003,8.73,8.73,296,4시간 56분,37.425484,126.989253,37.428234,126.991245,중급,중급3,232.57,6.6,10,10.0,21,0.2182178902359924,6.9,7.4,6.6,7.1,6.3,7.1,7.2,전망,7.4
관악산_02,관악산,등하산_횡단,636.2,613.1560000000004,6.78,6.78,202,3시간 22분,37.447211,126.949907,37.476015,126.981168,초급,초급2,156.23,7.3,2,10.0,21,0.2182178902359924,6.9,7.4,6.6,7.1,6.3,7.1,7.2,전망,7.4
관악산_03,관악산,등하산_횡단,657.4,620.262,10.0,10.0,241,4시간 01분,37.476163,126.971194,37.468352,126.94615,초급,초급2,159.03,7.3,8,10.0,21,0.2182178902359924,6.9,7.4,6.6,7.1,6.3,7.1,7.2,전망,7.4
관악산_04,관악산,등하산_횡단,516.4,467.3480000000001,9.52,9.52,211,3시간 31분,37.386006,126.906682,37.372265,126.927146,초급,초급1,134.69,7.1,10,10.0,21,0.2182178902359924,6.9,7.4,6.6,7.1,6.3,7.1,7.2,전망,7.4
관악산_05,관악산,등하산_횡단,626.7,739.5640000000003,6.37,6.37,201,3시간 21분,37.427989,126.990712,37.45404,126.953828,초급,초급3,166.31,6.9,10,10.0,21,0.2182178902359924,6.9,7.4,6.6,7.1,6.3,7.1,7.2,전망,7.4
관악산_06,관악산,등하산_횡단,540.3,633.5330000000005,9.14,9.14,233,3시간 53분,37.408147,126.959999,37.419076,126.909326,초급,초급2,153.65,7.1,10,10.0,21,0.2182178902359924,6.9,7.4,6.6,7.1,6.3,7.1,7.2,전망,7.4
관악산_07,관악산,등하산_횡단,576.5,688.7569999999998,7.12,7.12,210,3시간 30분,37.428156,126.991262,37.44955,126.994126,초급,초급3,169.68,6.8,10,10.0,21,0.2182178902359924,6.9,7.4,6.6,7.1,6.3,7.1,7.2,전망,7.4
관악산_08,관악산,등하산_횡단,645.3,783.6749999999995,7.71,7.71,227,3시간 47분,37.468401,126.945312,37.456012,126.955205,중급,중급1,188.35,7.2,10,10.0,21,0.2182178902359924,6.9,7.4,6.6,7.1,6.3,7.1,7.2,전망,7.4
관악산_09,관악산,등하산_횡단,545.4,738.9430000000009,7.66,7.66,224,3시간 44분,37.475834,126.98116,37.431896,126.994689,중급,중급1,182.3,7.2,10,10.0,21,0.2182178902359924,6.9,7.4,6.6,7.1,6.3,7.1,7.2,전망,7.4
관악산_10,관악산,등하산_횡단,556.1,650.3700000000002,8.43,8.43,224,3시간 44분,37.42631,126.988845,37.418589,126.920536,중급,중급1,179.41,6.9,10,10.0,21,0.2182178902359924,6.9,7.4,6.6,7.1,6.3,7.1,7.2,전망,7.4
관악산_11,관악산,등하산_횡단,638.3,774.2660000000003,7.43,7.43,219,3시간 39분,37.468328,126.946343,37.44726,126.950031,중급,중급1,183.78,7.1,10,10.0,21,0.2182178902359924,6.9,7.4,6.6,7.1,6.3,7.1,7.2,전망,7.4
관악산_12,관악산,등하산_횡단,573.2,702.9979999999996,8.71,8.71,235,3시간 55분,37.410882,126.968545,37.468247,126.946193,중급,중급1,189.61,7.2,8,10.0,21,0.2182178902359924,6.9,7.4,6.6,7.1,6.3,7.1,7.2,전망,7.4
관악산_13,관악산,등하산_횡단,515.6,642.5230000000006,8.84,8.84,229,3시간 49분,37.468338,126.945937,37.416158,126.916209,초급,초급2,152.18,7.2,10,10.0,21,0.2182178902359924,6.9,7.4,6.6,7.1,6.3,7.1,7.2,전망,7.4
관악산_14,관악산,등하산_횡단,505.0,709.3239999999992,10.76,10.76,267,4시간 27분,37.43417,126.902797,37.418942,126.909445,초급,초급3,176.41,7.0,10,10.0,21,0.2182178902359924,6.9,7.4,6.6,7.1,6.3,7.1,7.2,전망,7.4
관악산_15,관악산,등하산_횡단,517.7,874.3319999999994,22.07,22.07,464,7시간 44분,37.328198,126.91617,37.302304,126.866935,상급,상급3,280.49,6.9,10,10.0,21,0.2182178902359924,6.9,7.4,6.6,7.1,6.3,7.1,7.2,전망,7.4
관악산_16,관악산,등하산_횡단,267.7,320.89799999999974,11.06,11.06,213,3시간 33분,37.47498,126.97102,37.433875,126.906953,초급,초급1,120.29,7.2,8,10.0,21,0.2182178902359924,6.9,7.4,6.6,7.1,6.3,7.1,7.2,전망,7.4
관악산_17,관악산,등하산_횡단,214.9,417.092,14.06,14.06,272,4시간 32분,37.434158,126.903464,37.425622,126.989308,초급,초급2,154.63,6.9,10,10.0,21,0.2182178902359924,6.9,7.4,6.6,7.1,6.3,7.1,7.2,전망,7.4
관악산_18,관악산,등하산_횡단,172.0,210.287,11.59,11.59,206,3시간 26분,37.420882,126.969826,37.476665,126.970992,입문,입문,99.69,7.2,5,5.0,21,0.2182178902359924,6.9,7.4,6.6,7.1,6.3,7.1,7.2,전망,7.4
관악산_19,관악산,등하산_횡단,227.4,443.6510000000003,7.76,7.76,182,3시간 02분,37.469434,127.038562,37.475071,126.981983,초급,초급1,118.48,7.7,10,10.0,21,0.2182178902359924,6.9,7.4,6.6,7.1,6.3,7.1,7.2,전망,7.4
관악산_20,관악산,등하산_횡단,461.9,340.7829999999998,9.93,9.93,193,3시간 13분,37.357272,126.93364,37.335488,126.907523,초급,초급1,117.46,6.9,10,10.0,21,0.2182178902359924,6.9,7.4,6.6,7.1,6.3,7.1,7.2,전망,7.4
관악산_21,관악산,등하산_횡단,495.5,511.289,10.99,10.99,240,4시간 00분,37.384861,126.935024,37.386036,126.906928,초급,초급2,151.36,7.2,10,10.0,21,0.2182178902359924,6.9,7.4,6.6,7.1,6.3,7.1,7.2,전망,7.4
구병산_01,구병산,등하산_원점회귀,897.8,642.6429999999999,8.25,8.25,223,3시간 43분,36.446385,127.865642,36.44953,127.863836,초급,초급3,176.43,4.3,10,10.0,1,1.0,7.2,7.9,7.0,7.3,5.7,7.5,8.0,계절매력,8.0
금산_01,금산,등하산_원점회귀,727.4,798.317,7.7,7.7,234,3시간 54분,34.739771,127.983826,34.739543,127.984132,중급,중급1,189.98,5.8,10,5.0,1,1.0,7.7,8.9,7.4,8.2,7.1,7.0,7.6,전망,8.9
금수산_01,금수산,등하산_원점회귀,1039.6,1183.4219999999998,7.09,7.09,281,4시간 41분,36.964717,128.240149,36.970616,128.241557,상급,상급2,277.44,4.8,10,10.0,6,0.4082482904638631,7.4,8.0,7.0,7.6,6.5,7.6,7.7,전망,8.0
금수산_02,금수산,등하산_원점회귀,1040.5,830.0749999999997,5.03,5.03,197,3시간 17분,36.975663,128.27493,36.978895,128.269381,중급,중급1,195.71,4.3,10,8.0,6,0.4082482904638631,7.4,8.0,7.0,7.6,6.5,7.6,7.7,전망,8.0
금수산_03,금수산,등하산_원점회귀,1040.9,1111.1420000000005,12.92,12.92,354,5시간 54분,36.986597,128.197014,36.986352,128.197009,상급,상급3,290.32,5.5,2,10.0,6,0.4082482904638631,7.4,8.0,7.0,7.6,6.5,7.6,7.7,전망,8.0
금수산_04,금수산,편도_등산,609.1,756.465,3.37,6.74,215,3시간 35분,36.948905,128.232149,36.954489,128.257238,초급,초급3,173.02,4.9,10,5.0,6,0.4082482904638631,7.4,8.0,7.0,7.6,6.5,7.6,7.7,전망,8.0
금수산_05,금수산,편도_등산,607.8,816.5160000000005,2.99,5.98,212,3시간 32분,36.965052,128.239376,36.954576,128.256979,중급,중급2,211.64,4.8,10,10.0,6,0.4082482904638631,7.4,8.0,7.0,7.6,6.5,7.6,7.7,전망,8.0
금수산_06,금수산,편도_등산,393.3,295.1940000000002,2.83,5.65,129,2시간 09분,36.930702,128.235132,36.937462,128.247065,입문,입문,82.46,4.6,10,8.0,6,0.4082482904638631,7.4,8.0,7.0,7.6,6.5,7.6,7.7,전망,8.0
금오산_01,금오산,등하산_원점회귀,1001.6,867.669,9.09,9.09,266,4시간 26분,36.111772,128.314033,36.11144,128.312937,중급,중급2,215.19,6.7,10,10.0,15,0.2581988897471611,7.2,7.8,7.0,7.5,6.6,6.9,7.5,전망,7.8
금오산_02,금오산,등하산_횡단,994.7,696.2429999999999,6.43,6.43,204,3시간 24분,36.100932,128.32093,36.113035,128.315077,초급,초급2,162.13,6.7,10,2.0,15,0.2581988897471611,7.2,7.8,7.0,7.5,6.6,6.9,7.5,전망,7.8
금오산_03,금오산,등하산_원점회귀,1001.1,724.024,6.62,6.62,206,3시간 26분,36.067919,128.297178,36.069257,128.296356,초급,초급3,167.75,5.4,10,8.0,15,0.2581988897471611,7.2,7.8,7.0,7.5,6.6,6.9,7.5,전망,7.8
금오산_04,금오산,등하산_원점회귀,868.9,691.212,9.19,9.19,241,4시간 01분,36.119788,128.309067,36.119645,128.311928,중급,중급1,193.12,6.5,10,5.0,15,0.2581988897471611,7.2,7.8,7.0,7.5,6.6,6.9,7.5,전망,7.8
금오산_05,금오산,등하산_횡단,274.2,174.11499999999998,6.98,6.98,129,2시간 09분,36.120307,128.338328,36.113644,128.315677,입문,입문,70.39,6.8,8,10.0,15,0.2581988897471611,7.2,7.8,7.0,7.5,6.6,6.9,7.5,전망,7.8
금오산_06,금오산,등하산_원점회귀,1001.8,768.6069999999999,6.99,6.99,219,3시간 39분,36.09439,128.271511,36.095764,128.275603,초급,초급3,177.6,5.1,0,5.0,15,0.2581988897471611,7.2,7.8,7.0,7.5,6.6,6.9,7.5,전망,7.8
금오산_07,금오산,등하산_원점회귀,553.9,628.5479999999998,8.36,8.36,214,3시간 34분,36.071311,128.338182,36.071921,128.346569,초급,초급3,175.65,6.4,10,10.0,15,0.2581988897471611,7.2,7.8,7.0,7.5,6.6,6.9,7.5,전망,7.8
금오산_08,금오산,등하산_횡단,548.8,508.6600000000001,8.39,8.39,200,3시간 20분,36.100821,128.354917,36.103195,128.337288,초급,초급1,131.91,7.0,10,10.0,15,0.2581988897471611,7.2,7.8,7.0,7.5,6.6,6.9,7.5,전망,7.8
금오산_09,금오산,등하산_원점회귀,972.6,773.489,7.19,7.19,219,3시간 39분,36.071193,128.314138,36.073567,128.318774,중급,중급1,180.7,6.0,2,2.0,15,0.2581988897471611,7.2,7.8,7.0,7.5,6.6,6.9,7.5,전망,7.8
금오산_10,금오산,등하산_원점회귀,1003.6,829.9680000000001,10.49,10.49,281,4시간 41분,36.075859,128.265244,36.076655,128.265835,중급,중급3,226.09,4.6,0,8.0,15,0.2581988897471611,7.2,7.8,7.0,7.5,6.6,6.9,7.5,전망,7.8
금오산_11,금오산,등하산_원점회귀,732.0,604.7860000000001,10.0,10.0,244,4시간 04분,36.126791,128.329366,36.123763,128.326828,초급,초급2,157.03,7.0,10,10.0,15,0.2581988897471611,7.2,7.8,7.0,7.5,6.6,6.9,7.5,전망,7.8
금오산_12,금오산,등하산_원점회귀,496.0,516.8599999999999,8.56,8.56,206,3시간 26분,36.094965,128.352185,36.103968,128.357086,초급,초급1,134.31,6.9,10,10.0,15,0.2581988897471611,7.2,7.8,7.0,7.5,6.6,6.9,7.5,전망,7.8
금오산_13,금오산,등하산_횡단,366.5,408.5610000000001,8.27,8.27,188,3시간 08분,36.104048,128.334707,36.116657,128.338801,초급,초급1,117.37,7.0,5,10.0,15,0.2581988897471611,7.2,7.8,7.0,7.5,6.6,6.9,7.5,전망,7.8
금오산_14,금오산,등하산_원점회귀,998.1,966.025,10.2,10.2,296,4시간 56분,36.079204,128.321897,36.073484,128.318422,중급,중급3,240.52,6.2,2,2.0,15,0.2581988897471611,7.2,7.8,7.0,7.5,6.6,6.9,7.5,전망,7.8
금오산_15,금오산,등하산_횡단,991.1,758.182,8.64,8.64,253,4시간 13분,36.100055,128.325633,36.112598,128.315241,중급,중급1,196.11,6.7,10,5.0,15,0.2581988897471611,7.2,7.8,7.0,7.5,6.6,6.9,7.5,전망,7.8
금정산_01,금정산,등하산_원점회귀,833.0,947.0,9.88,9.88,295,4시간 55분,35.250773,129.055724,35.250105,129.041821,중급,중급3,234.38,6.7,10,10.0,37,0.1643989873053573,7.3,8.1,7.1,7.5,7.0,6.9,7.1,전망,8.1
금정산_02,금정산,등하산_횡단,766.0,1218.0,10.54,10.54,336,5시간 36분,35.332529,129.03991,35.27389,129.092436,상급,상급2,274.54,6.6,10,10.0,37,0.1643989873053573,7.3,8.1,7.1,7.5,7.0,6.9,7.1,전망,8.1
금정산_03,금정산,등하산_횡단,825.0,892.0,7.75,7.75,254,4시간 14분,35.281994,129.073004,35.281507,129.086417,중급,중급1,201.46,6.4,10,10.0,37,0.1643989873053573,7.3,8.1,7.1,7.5,7.0,6.9,7.1,전망,8.1
금정산_04,금정산,등하산_횡단,666.0,917.0,8.01,8.01,255,4시간 15분,35.213587,129.024885,35.2274,129.077855,중급,중급2,207.67,7.2,10,10.0,37,0.1643989873053573,7.3,8.1,7.1,7.5,7.0,6.9,7.1,전망,8.1
금정산_05,금정산,등하산_횡단,666.0,910.0,6.25,6.25,214,3시간 34분,35.234797,129.014702,35.244428,129.055817,중급,중급3,228.42,6.8,10,10.0,37,0.1643989873053573,7.3,8.1,7.1,7.5,7.0,6.9,7.1,전망,8.1
금정산_06,금정산,등하산_횡단,710.0,634.0,6.75,6.75,203,3시간 23분,35.243277,129.06435,35.279404,129.073673,초급,초급2,158.51,6.8,10,10.0,37,0.1643989873053573,7.3,8.1,7.1,7.5,7.0,6.9,7.1,전망,8.1
금정산_07,금정산,등하산_횡단,734.0,901.0,7.8,7.8,245,4시간 05분,35.250535,129.049471,35.235625,129.013571,중급,중급2,203.13,6.7,10,10.0,37,0.1643989873053573,7.3,8.1,7.1,7.5,7.0,6.9,7.1,전망,8.1
금정산_08,금정산,등하산_횡단,777.0,932.0,6.13,6.13,219,3시간 39분,35.28255,129.018953,35.283706,129.071432,중급,중급3,228.94,6.3,10,10.0,37,0.1643989873053573,7.3,8.1,7.1,7.5,7.0,6.9,7.1,전망,8.1
금정산_09,금정산,등하산_원점회귀,547.0,774.0,6.42,6.42,211,3시간 31분,35.230437,129.076429,35.230828,129.075271,초급,초급3,170.81,7.2,5,10.0,37,0.1643989873053573,7.3,8.1,7.1,7.5,7.0,6.9,7.1,전망,8.1
금정산_10,금정산,등하산_횡단,600.0,905.0,6.74,6.74,232,3시간 52분,35.247937,129.091082,35.265572,129.085158,중급,중급3,236.55,6.7,10,10.0,37,0.1643989873053573,7.3,8.1,7.1,7.5,7.0,6.9,7.1,전망,8.1
금정산_11,금정산,등하산_원점회귀,740.0,935.0,7.02,7.02,247,4시간 07분,35.27918,129.073331,35.281392,129.079389,상급,상급1,245.39,6.5,10,10.0,37,0.1643989873053573,7.3,8.1,7.1,7.5,7.0,6.9,7.1,전망,8.1
금정산_12,금정산,등하산_원점회귀,667.0,948.0,7.39,7.39,253,4시간 13분,35.213183,129.036792,35.213059,129.03739,상급,상급1,253.51,7.1,10,10.0,37,0.1643989873053573,7.3,8.1,7.1,7.5,7.0,6.9,7.1,전망,8.1
금정산_13,금정산,등하산_횡단,790.0,1023.0,7.28,7.28,258,4시간 18분,35.284472,129.01992,35.266719,129.020595,상급,상급2,261.38,6.2,10,10.0,37,0.1643989873053573,7.3,8.1,7.1,7.5,7.0,6.9,7.1,전망,8.1
금정산_14,금정산,등하산_원점회귀,541.0,811.0,6.33,6.33,217,3시간 37분,35.242213,129.062321,35.242382,129.062334,중급,중급2,217.01,7.0,10,10.0,37,0.1643989873053573,7.3,8.1,7.1,7.5,7.0,6.9,7.1,전망,8.1
금정산_15,금정산,등하산_횡단,636.0,895.0,6.77,6.77,238,3시간 58분,35.29684,129.084075,35.283885,129.091015,중급,중급3,235.77,6.2,2,10.0,37,0.1643989873053573,7.3,8.1,7.1,7.5,7.0,6.9,7.1,전망,8.1
